Time(sec),Diff Intensity
4.226666666669999728e+01,-5.393206000000039246e-03
4.229999999999999716e+01,-5.463624999999971976e-03
4.233333333329999704e+01,-5.531683900000028409e-03
4.236666666669999870e+01,-5.597305799999952036e-03
4.239999999999999858e+01,-5.660415400000007313e-03
4.243333333329999846e+01,-5.720939899999999412e-03
4.246666666670000012e+01,-5.778808500000010007e-03
4.250000000000000000e+01,-5.833952099999983876e-03
4.253333333329999988e+01,-5.886304499999994722e-03
4.256666666670000154e+01,-5.935801199999979350e-03
4.260000000000000142e+01,-5.982380200000025905e-03
4.263333333330000130e+01,-6.025982400000018391e-03
4.266666666670000296e+01,-6.066550300000028706e-03
4.270000000000000284e+01,-6.104029699999957703e-03
4.273333333330000272e+01,-6.138368499999991013e-03
4.276666666669999728e+01,-6.169517800000023922e-03
4.279999999999999716e+01,-6.197430599999997902e-03
4.283333333329999704e+01,-6.222063299999969210e-03
4.286666666669999870e+01,-6.243374999999995456e-03
4.289999999999999858e+01,-6.261327099999991486e-03
4.293333333329999846e+01,-6.275884700000067262e-03
4.296666666670000012e+01,-6.287015199999967940e-03
4.300000000000000000e+01,-6.294689100000028237e-03
4.303333333329999988e+01,-6.298879899999942911e-03
4.306666666670000154e+01,-6.299564200000051795e-03
4.310000000000000142e+01,-6.296721499999990979e-03
4.313333333330000130e+01,-6.290334499999994389e-03
4.316666666670000296e+01,-6.280388700000000268e-03
4.320000000000000284e+01,-6.266872899999970103e-03
4.323333333330000272e+01,-6.249779200000027402e-03
4.326666666669999728e+01,-6.229102300000011194e-03
4.329999999999999716e+01,-6.204840599999983386e-03
4.333333333329999704e+01,-6.176995099999971206e-03
4.336666666669999870e+01,-6.145570500000002712e-03
4.339999999999999858e+01,-6.110574000000035255e-03
4.343333333329999846e+01,-6.072016400000018743e-03
4.346666666670000012e+01,-6.029911699999973562e-03
4.350000000000000000e+01,-5.984276499999968690e-03
4.353333333329999988e+01,-5.935131000000037904e-03
4.356666666670000154e+01,-5.882497999999986016e-03
4.360000000000000142e+01,-5.826404100000015518e-03
4.363333333330000130e+01,-5.766878199999991850e-03
4.366666666670000296e+01,-5.703952600000006257e-03
4.370000000000000284e+01,-5.637662399999993079e-03
4.373333333330000272e+01,-5.568045999999993168e-03
4.376666666669999728e+01,-5.495144400000012697e-03
4.379999999999999716e+01,-5.419001600000000751e-03
4.383333333329999704e+01,-5.339664399999999311e-03
4.386666666669999870e+01,-5.257182599999993267e-03
4.389999999999999858e+01,-5.171608499999993946e-03
4.393333333329999846e+01,-5.082997399999997223e-03
4.396666666670000012e+01,-4.991407000000017136e-03
4.400000000000000000e+01,-4.896897699999985809e-03
4.403333333329999988e+01,-4.799532799999992050e-03
4.406666666670000154e+01,-4.699377500000004315e-03
4.410000000000000142e+01,-4.596500000000003361e-03
4.413333333330000130e+01,-4.490970300000007853e-03
4.416666666670000296e+01,-4.382861599999995916e-03
4.420000000000000284e+01,-4.272248300000003329e-03
4.423333333330000272e+01,-4.159207700000000507e-03
4.426666666669999728e+01,-4.043819300000001116e-03
4.429999999999999716e+01,-3.926163799999993209e-03
4.433333333329999704e+01,-3.806324900000004896e-03
4.436666666669999870e+01,-3.684387400000002644e-03
4.439999999999999858e+01,-3.560438499999991901e-03
4.443333333329999846e+01,-3.434566500000006684e-03
4.446666666670000012e+01,-3.306861999999993751e-03
4.450000000000000000e+01,-3.177416800000006092e-03
4.453333333329999988e+01,-3.046323999999996091e-03
4.456666666670000154e+01,-2.913678600000003949e-03
4.460000000000000142e+01,-2.779576599999999953e-03
4.463333333330000130e+01,-2.644114999999995497e-03
4.466666666670000296e+01,-2.507392399999999050e-03
4.470000000000000284e+01,-2.369508100000000672e-03
4.473333333330000272e+01,-2.230562500000001641e-03
4.476666666669999728e+01,-2.090656699999998702e-03
4.479999999999999716e+01,-1.949892700000000617e-03
4.483333333329999704e+01,-1.808373099999999872e-03
4.486666666669999870e+01,-1.666200899999997764e-03
4.489999999999999858e+01,-1.523479800000001466e-03
4.493333333329999846e+01,-1.380313899999999205e-03
4.496666666670000012e+01,-1.236807400000001361e-03
4.500000000000000000e+01,-1.093064599999998832e-03
4.503333333329999988e+01,-9.491900000000007970e-04
4.506666666670000154e+01,-8.052884000000013615e-04
4.510000000000000142e+01,-6.614638999999991609e-04
4.513333333330000130e+01,-5.178205999999997700e-04
4.516666666670000296e+01,-3.744625000000004894e-04
4.520000000000000284e+01,-2.314931000000006178e-04
4.523333333330000272e+01,-8.901519999999878141e-05
4.526666666669999728e+01,5.286889999999919154e-05
4.529999999999999716e+01,1.940575000000006878e-04
4.533333333329999704e+01,3.344495000000002882e-04
4.536666666669999870e+01,4.739454000000000583e-04
4.539999999999999858e+01,6.124458999999977948e-04
4.543333333329999846e+01,7.498530000000017126e-04
4.546666666670000012e+01,8.860702000000001549e-04
4.550000000000000000e+01,1.021001599999998150e-03
4.553333333329999988e+01,1.154553400000001007e-03
4.556666666670000154e+01,1.286632499999999096e-03
4.560000000000000142e+01,1.417147800000000818e-03
4.563333333330000130e+01,1.546009500000000703e-03
4.566666666670000296e+01,1.673129800000002637e-03
4.570000000000000284e+01,1.798422099999998774e-03
4.573333333330000272e+01,1.921802399999998634e-03
4.576666666669999728e+01,2.043187700000000800e-03
4.579999999999999716e+01,2.162497899999997475e-03
4.583333333329999704e+01,2.279654200000001685e-03
4.586666666669999870e+01,2.394580600000001391e-03
4.589999999999999858e+01,2.507202499999999779e-03
4.593333333329999846e+01,2.617448500000001121e-03
4.596666666670000012e+01,2.725248499999999297e-03
4.600000000000000000e+01,2.830535900000000216e-03
4.603333333329999988e+01,2.933245700000003398e-03
4.606666666670000154e+01,3.033315499999994502e-03
4.610000000000000142e+01,3.130686100000001915e-03
4.613333333330000130e+01,3.225300199999996120e-03
4.616666666670000296e+01,3.317103500000001537e-03
4.620000000000000284e+01,3.406044399999995365e-03
4.623333333330000272e+01,3.492074000000011669e-03
4.626666666669999728e+01,3.575146099999995664e-03
4.629999999999999716e+01,3.655217700000004677e-03
4.633333333329999704e+01,3.732248399999998911e-03
4.636666666669999870e+01,3.806200499999995435e-03
4.639999999999999858e+01,3.877039800000009473e-03
4.643333333329999846e+01,3.944734699999979943e-03
4.646666666670000012e+01,4.009256500000002443e-03
4.650000000000000000e+01,4.070579800000001525e-03
4.653333333329999988e+01,4.128682200000011182e-03
4.656666666670000154e+01,4.183544100000005650e-03
4.660000000000000142e+01,4.235149399999985076e-03
4.663333333330000130e+01,4.283484399999995529e-03
4.666666666670000296e+01,4.328539300000003309e-03
4.670000000000000284e+01,4.370306800000001157e-03
4.673333333330000272e+01,4.408782799999996782e-03
4.676666666669999728e+01,4.443966600000015532e-03
4.679999999999999716e+01,4.475860100000006447e-03
4.683333333329999704e+01,4.504468699999986114e-03
4.686666666669999870e+01,4.529800500000014107e-03
4.689999999999999858e+01,4.551866999999987229e-03
4.693333333329999846e+01,4.570682500000006199e-03
4.696666666670000012e+01,4.586264299999975869e-03
4.700000000000000000e+01,4.598632900000010348e-03
4.703333333329999988e+01,4.607811400000022539e-03
4.706666666670000154e+01,4.613826399999992889e-03
4.710000000000000142e+01,4.616706800000008881e-03
4.713333333330000130e+01,4.616484799999986954e-03
4.716666666670000296e+01,4.613195000000014367e-03
4.720000000000000284e+01,4.606875399999987852e-03
4.723333333330000272e+01,4.597566200000013925e-03
4.726666666669999728e+01,4.585310599999975478e-03
4.729999999999999716e+01,4.570154400000026040e-03
4.733333333329999704e+01,4.552145799999962605e-03
4.736666666669999870e+01,4.531335800000035885e-03
4.739999999999999858e+01,4.507777999999962315e-03
4.743333333329999846e+01,4.481528200000001183e-03
4.746666666670000012e+01,4.452644400000010938e-03
4.750000000000000000e+01,4.421187500000006709e-03
4.753333333329999988e+01,4.387220099999977752e-03
4.756666666670000154e+01,4.350807200000028629e-03
4.760000000000000142e+01,4.312016199999962884e-03
4.763333333330000130e+01,4.270915800000024687e-03
4.766666666670000296e+01,4.227577500000023747e-03
4.770000000000000284e+01,4.182074199999941122e-03
4.773333333330000272e+01,4.134480800000062128e-03
4.776666666669999728e+01,4.084873699999991281e-03
4.779999999999999716e+01,4.033331400000006450e-03
4.783333333329999704e+01,3.979933599999985194e-03
4.786666666669999870e+01,3.924761599999992967e-03
4.789999999999999858e+01,3.867898199999997289e-03
4.793333333329999846e+01,3.809427599999970493e-03
4.796666666670000012e+01,3.749434699999998344e-03
4.800000000000000000e+01,3.688006200000037982e-03
4.803333333329999988e+01,3.625229800000018265e-03
4.806666666670000154e+01,3.561193599999956660e-03
4.810000000000000142e+01,3.495987100000041981e-03
4.813333333330000130e+01,3.429700499999965846e-03
4.816666666670000296e+01,3.362424600000024633e-03
4.820000000000000284e+01,3.294250800000009249e-03
4.823333333330000272e+01,3.225270999999974020e-03
4.826666666669999728e+01,3.155577600000014638e-03
4.829999999999999716e+01,3.085263199999965789e-03
4.833333333329999704e+01,3.014420700000020048e-03
4.836666666669999870e+01,2.943143099999989687e-03
4.839999999999999858e+01,2.871523400000020043e-03
4.843333333329999846e+01,2.799654599999978899e-03
4.846666666670000012e+01,2.727629500000050555e-03
4.850000000000000000e+01,2.655540499999942128e-03
4.853333333329999988e+01,2.583480000000026866e-03
4.856666666670000154e+01,2.511539499999992930e-03
4.860000000000000142e+01,2.439810499999972571e-03
4.863333333330000130e+01,2.368383299999998748e-03
4.866666666670000296e+01,2.297347800000015816e-03
4.870000000000000284e+01,2.226793200000021233e-03
4.873333333330000272e+01,2.156807300000007643e-03
4.876666666669999728e+01,2.087477599999998379e-03
4.879999999999999716e+01,2.018889600000017825e-03
4.883333333329999704e+01,1.951128799999923835e-03
4.886666666669999870e+01,1.884278300000097328e-03
4.889999999999999858e+01,1.818420499999973128e-03
4.893333333329999846e+01,1.753636300000027681e-03
4.896666666670000012e+01,1.690004799999922369e-03
4.900000000000000000e+01,1.627604000000004714e-03
4.903333333329999988e+01,1.566509699999996119e-03
4.906666666670000154e+01,1.506796300000001754e-03
4.910000000000000142e+01,1.448536200000016816e-03
4.913333333330000130e+01,1.391799999999998594e-03
4.916666666670000296e+01,1.336656300000016451e-03
4.920000000000000284e+01,1.283171700000029780e-03
4.923333333330000272e+01,1.231410499999918695e-03
4.926666666669999728e+01,1.181435200000080510e-03
4.929999999999999716e+01,1.133305599999911983e-03
4.933333333329999704e+01,1.087079600000040447e-03
4.936666666669999870e+01,1.042812499999989928e-03
4.939999999999999858e+01,1.000557399999990604e-03
4.943333333329999846e+01,9.603646999999937428e-04
4.946666666670000012e+01,9.222823000000768268e-04
4.950000000000000000e+01,8.863558999999687771e-04
4.953333333329999988e+01,8.526280000000219239e-04
4.956666666670000154e+01,8.211389999999707534e-04
4.960000000000000142e+01,7.919262999999676644e-04
4.963333333330000130e+01,7.650245999999971680e-04
4.966666666670000296e+01,7.404657000000258726e-04
4.970000000000000284e+01,7.182792000000048915e-04
4.973333333330000272e+01,6.984909000000150137e-04
4.976666666669999728e+01,6.811245999999715472e-04
4.979999999999999716e+01,6.662008000000163577e-04
4.983333333329999704e+01,6.537373000000124001e-04
4.986666666669999870e+01,6.437485999999936759e-04
4.989999999999999858e+01,6.362467999999621426e-04
4.993333333329999846e+01,6.312406000000270190e-04
4.996666666670000012e+01,6.287361000000268874e-04
5.000000000000000000e+01,6.287360999999713762e-04
5.003333333329999988e+01,6.312406000000270190e-04
5.006666666670000154e+01,6.362468000000176538e-04
5.010000000000000142e+01,6.437485999999936759e-04
5.013333333330000130e+01,6.537372999999568890e-04
5.016666666670000296e+01,6.662008000000163577e-04
5.020000000000000284e+01,6.811245999999715472e-04
5.023333333330000272e+01,6.984909000000150137e-04
5.026666666669999728e+01,7.182792000000048915e-04
5.029999999999999716e+01,7.404657000000258726e-04
5.033333333329999704e+01,7.650245999999971680e-04
5.036666666669999870e+01,7.919262999999676644e-04
5.039999999999999858e+01,8.211389999999707534e-04
5.043333333329999846e+01,8.526280000000774351e-04
5.046666666670000012e+01,8.863558999999132659e-04
5.050000000000000000e+01,9.222823000000768268e-04
5.053333333329999988e+01,9.603646999999937428e-04
5.056666666670000154e+01,1.000557399999990604e-03
5.060000000000000142e+01,1.042812499999989928e-03
5.063333333330000130e+01,1.087079600000040447e-03
5.066666666670000296e+01,1.133305599999967495e-03
5.070000000000000284e+01,1.181435200000024999e-03
5.073333333330000272e+01,1.231410499999974206e-03
5.076666666669999728e+01,1.283171699999974269e-03
5.079999999999999716e+01,1.336656300000071962e-03
5.083333333329999704e+01,1.391799999999998594e-03
5.086666666669999870e+01,1.448536199999961305e-03
5.089999999999999858e+01,1.506796300000001754e-03
5.093333333329999846e+01,1.566509699999996119e-03
5.096666666670000012e+01,1.627604000000004714e-03
5.100000000000000000e+01,1.690004799999977880e-03
5.103333333329999988e+01,1.753636300000027681e-03
5.106666666670000154e+01,1.818420499999973128e-03
5.110000000000000142e+01,1.884278300000041817e-03
5.113333333330000130e+01,1.951128799999923835e-03
5.116666666670000296e+01,2.018889600000017825e-03
5.120000000000000284e+01,2.087477599999998379e-03
5.123333333330000272e+01,2.156807300000007643e-03
5.126666666669999728e+01,2.226793200000021233e-03
5.129999999999999716e+01,2.297347800000015816e-03
5.133333333329999704e+01,2.368383299999998748e-03
5.136666666669999870e+01,2.439810499999972571e-03
5.139999999999999858e+01,2.511539499999992930e-03
5.143333333329999846e+01,2.583480000000026866e-03
5.146666666670000012e+01,2.655540499999942128e-03
5.150000000000000000e+01,2.727629500000050555e-03
5.153333333329999988e+01,2.799654600000034410e-03
5.156666666670000154e+01,2.871523399999964532e-03
5.160000000000000142e+01,2.943143099999989687e-03
5.163333333330000130e+01,3.014420700000020048e-03
5.166666666670000296e+01,3.085263199999965789e-03
5.170000000000000284e+01,3.155577600000014638e-03
5.173333333330000272e+01,3.225271000000029531e-03
5.176666666669999728e+01,3.294250799999953738e-03
5.179999999999999716e+01,3.362424600000024633e-03
5.183333333329999704e+01,3.429700500000021357e-03
5.186666666669999870e+01,3.495987099999930958e-03
5.189999999999999858e+01,3.561193600000012172e-03
5.193333333329999846e+01,3.625229800000018265e-03
5.196666666670000012e+01,3.688006199999982471e-03
5.200000000000000000e+01,3.749434699999998344e-03
5.203333333329999988e+01,3.809427600000026004e-03
5.206666666670000154e+01,3.867898199999997289e-03
5.210000000000000142e+01,3.924761599999992967e-03
5.213333333330000130e+01,3.979933600000040705e-03
5.216666666670000296e+01,4.033331399999950939e-03
5.220000000000000284e+01,4.084873700000102303e-03
5.223333333330000272e+01,4.134480799999895595e-03
5.226666666669999728e+01,4.182074200000052144e-03
5.229999999999999716e+01,4.227577500000023747e-03
5.233333333329999704e+01,4.270915799999941420e-03
5.236666666669999870e+01,4.312016199999990640e-03
5.239999999999999858e+01,4.350807200000028629e-03
5.243333333329999846e+01,4.387220100000033263e-03
5.246666666670000012e+01,4.421187499999978954e-03
5.250000000000000000e+01,4.452644400000038694e-03
5.253333333329999988e+01,4.481528199999917916e-03
5.256666666670000154e+01,4.507778000000017826e-03
5.260000000000000142e+01,4.531335799999980374e-03
5.263333333330000130e+01,4.552145800000073628e-03
5.266666666670000296e+01,4.570154399999970529e-03
5.270000000000000284e+01,4.585310600000003234e-03
5.273333333330000272e+01,4.597566199999958414e-03
5.276666666669999728e+01,4.606875400000043363e-03
5.279999999999999716e+01,4.613195000000014367e-03
5.283333333329999704e+01,4.616484799999986954e-03
5.286666666669999870e+01,4.616706800000036637e-03
5.289999999999999858e+01,4.613826399999965133e-03
5.293333333329999846e+01,4.607811399999994784e-03
5.296666666670000012e+01,4.598632899999954837e-03
5.300000000000000000e+01,4.586264300000086891e-03
5.303333333329999988e+01,4.570682499999922932e-03
5.306666666670000154e+01,4.551866999999987229e-03
5.310000000000000142e+01,4.529800500000069619e-03
5.313333333330000130e+01,4.504468699999986114e-03
5.316666666670000296e+01,4.475860099999895425e-03
5.320000000000000284e+01,4.443966600000015532e-03
5.323333333330000272e+01,4.408782800000010660e-03
5.326666666669999728e+01,4.370306800000056668e-03
5.329999999999999716e+01,4.328539299999989431e-03
5.333333333329999704e+01,4.283484400000037162e-03
5.336666666669999870e+01,4.235149400000026709e-03
5.339999999999999858e+01,4.183544099999991772e-03
5.343333333329999846e+01,4.128682199999955671e-03
5.346666666670000012e+01,4.070579800000029280e-03
5.350000000000000000e+01,4.009256499999946932e-03
5.353333333329999988e+01,3.944734700000007699e-03
5.356666666670000154e+01,3.877039799999981717e-03
5.360000000000000142e+01,3.806200500000023190e-03
5.363333333330000130e+01,3.732248399999971156e-03
5.366666666670000296e+01,3.655217699999990799e-03
5.370000000000000284e+01,3.575146099999981786e-03
5.373333333330000272e+01,3.492074000000067180e-03
5.376666666669999728e+01,3.406044399999919037e-03
5.379999999999999716e+01,3.317103500000140315e-03
5.383333333329999704e+01,3.225300200000003059e-03
5.386666666669999870e+01,3.130686100000001915e-03
5.389999999999999858e+01,3.033315499999966747e-03
5.393333333329999846e+01,2.933245699999975642e-03
5.396666666670000012e+01,2.830535899999930827e-03
5.400000000000000000e+01,2.725248500000110319e-03
5.403333333329999988e+01,2.617448499999897038e-03
5.406666666670000154e+01,2.507202500000027534e-03
5.410000000000000142e+01,2.394580599999973636e-03
5.413333333330000130e+01,2.279654200000091890e-03
5.416666666670000296e+01,2.162497899999893392e-03
5.420000000000000284e+01,2.043187700000115292e-03
5.423333333330000272e+01,1.921802399999950062e-03
5.426666666669999728e+01,1.798422099999918977e-03
5.429999999999999716e+01,1.673129800000006107e-03
5.433333333329999704e+01,1.546009500000056214e-03
5.436666666669999870e+01,1.417147800000018165e-03
5.439999999999999858e+01,1.286632500000051138e-03
5.443333333329999846e+01,1.154553400000035701e-03
5.446666666670000012e+01,1.021001599999959986e-03
5.450000000000000000e+01,8.860701999998665812e-04
5.453333333329999988e+01,7.498530000000780404e-04
5.456666666670000154e+01,6.124458999999804476e-04
5.460000000000000142e+01,4.739454000001197542e-04
5.463333333330000130e+01,3.344494999999447771e-04
5.466666666670000296e+01,1.940575000000110961e-04
5.470000000000000284e+01,5.286889999989163869e-05
5.473333333330000272e+01,-8.901519999993112719e-05
5.476666666669999728e+01,-2.314931000000353123e-04
5.479999999999999716e+01,-3.744625000000612047e-04
5.483333333329999704e+01,-5.178205999998297671e-04
5.486666666669999870e+01,-6.614638999999922220e-04
5.489999999999999858e+01,-8.052884000000481990e-04
5.493333333329999846e+01,-9.491900000000441651e-04
5.496666666670000012e+01,-1.093064600000026587e-03
5.500000000000000000e+01,-1.236807399999984014e-03
5.503333333329999988e+01,-1.380313900000040839e-03
5.506666666670000154e+01,-1.523479800000004936e-03
5.510000000000000142e+01,-1.666200899999914498e-03
5.513333333330000130e+01,-1.808373100000038036e-03
5.516666666670000296e+01,-1.949892700000011025e-03
5.520000000000000284e+01,-2.090656699999970947e-03
5.523333333330000272e+01,-2.230562499999977355e-03
5.526666666669999728e+01,-2.369508100000028428e-03
5.529999999999999716e+01,-2.507392400000085786e-03
5.533333333329999704e+01,-2.644114999999946924e-03
5.536666666669999870e+01,-2.779576599999944442e-03
5.539999999999999858e+01,-2.913678600000024765e-03
5.543333333329999846e+01,-3.046324000000044663e-03
5.546666666670000012e+01,-3.177416799999943642e-03
5.550000000000000000e+01,-3.306862000000077018e-03
5.553333333329999988e+01,-3.434566499999847089e-03
5.556666666670000154e+01,-3.560438500000095985e-03
5.560000000000000142e+01,-3.684387399999988766e-03
5.563333333330000130e+01,-3.806324900000102041e-03
5.566666666670000296e+01,-3.926163799999882187e-03
5.570000000000000284e+01,-4.043819299999973360e-03
5.573333333330000272e+01,-4.159207700000111529e-03
5.576666666669999728e+01,-4.272248299999947818e-03
5.579999999999999716e+01,-4.382861600000009794e-03
5.583333333329999704e+01,-4.490970300000007853e-03
5.586666666669999870e+01,-4.596500000000003361e-03
5.589999999999999858e+01,-4.699377499999934926e-03
5.593333333329999846e+01,-4.799532800000005928e-03
5.596666666670000012e+01,-4.896897700000013565e-03
5.600000000000000000e+01,-4.991407000000003258e-03
5.603333333329999988e+01,-5.082997399999955590e-03
5.606666666670000154e+01,-5.171608500000091091e-03
5.610000000000000142e+01,-5.257182599999965511e-03
5.613333333330000130e+01,-5.339664399999999311e-03
5.616666666670000296e+01,-5.419001600000084018e-03
5.620000000000000284e+01,-5.495144399999873919e-03
5.623333333330000272e+01,-5.568046000000048679e-03
5.626666666669999728e+01,-5.637662399999965324e-03
5.629999999999999716e+01,-5.703952600000006257e-03
5.633333333329999704e+01,-5.766878200000102872e-03
5.636666666669999870e+01,-5.826404099999904496e-03
5.639999999999999858e+01,-5.882497999999958260e-03
5.643333333329999846e+01,-5.935130999999982393e-03
5.646666666670000012e+01,-5.984276499999996446e-03
5.650000000000000000e+01,-6.029911700000112340e-03
5.653333333329999988e+01,-6.072016399999990988e-03
5.656666666670000154e+01,-6.110573999999924233e-03
5.660000000000000142e+01,-6.145570500000085978e-03
5.663333333330000130e+01,-6.176995099999915695e-03
5.666666666670000296e+01,-6.204840600000038897e-03
5.670000000000000284e+01,-6.229102299999955683e-03
5.673333333330000272e+01,-6.249779200000027402e-03
5.676666666669999728e+01,-6.266872900000053370e-03
5.679999999999999716e+01,-6.280388699999917002e-03
5.683333333329999704e+01,-6.290334500000049900e-03
5.686666666669999870e+01,-6.296721499999935467e-03
5.689999999999999858e+01,-6.299564200000107306e-03
5.693333333329999846e+01,-6.298879899999998422e-03
5.696666666670000012e+01,-6.294689099999972726e-03
5.700000000000000000e+01,-6.287015199999967940e-03
5.703333333329999988e+01,-6.275884700000067262e-03
5.706666666670000154e+01,-6.261327099999991486e-03
5.710000000000000142e+01,-6.243374999999995456e-03
5.713333333330000130e+01,-6.222063299999969210e-03
5.716666666670000296e+01,-6.197430599999997902e-03
5.720000000000000284e+01,-6.169517800000023922e-03
5.723333333330000272e+01,-6.138368499999935501e-03
5.726666666669999728e+01,-6.104029700000013214e-03
5.729999999999999716e+01,-6.066550300000028706e-03
5.733333333329999704e+01,-6.025982400000018391e-03
5.736666666669999870e+01,-5.982380200000025905e-03
5.739999999999999858e+01,-5.935801199999979350e-03
5.743333333329999846e+01,-5.886304499999994722e-03
5.746666666670000012e+01,-5.833952099999928365e-03
5.750000000000000000e+01,-5.778808500000010007e-03
5.753333333329999988e+01,-5.720939900000054923e-03
5.756666666670000154e+01,-5.660415400000007313e-03
5.760000000000000142e+01,-5.597305799999952036e-03
5.763333333330000130e+01,-5.531683900000028409e-03
5.766666666670000296e+01,-5.463624999999971976e-03
5.770000000000000284e+01,-5.393206000000039246e-03
5.773333333330000272e+01,-5.320505399999952978e-03
5.776666666669999728e+01,-5.245604200000031359e-03
5.779999999999999716e+01,-5.168584099999984360e-03
5.783333333329999704e+01,-5.089529599999975673e-03
5.786666666669999870e+01,-5.008525400000019001e-03
5.789999999999999858e+01,-4.925658900000018381e-03
5.793333333329999846e+01,-4.841017800000013693e-03
5.796666666670000012e+01,-4.754691899999941018e-03
5.800000000000000000e+01,-4.666771500000055362e-03
5.803333333329999988e+01,-4.577348600000030743e-03
5.806666666670000154e+01,-4.486515499999954582e-03
5.810000000000000142e+01,-4.394366199999999445e-03
5.813333333330000130e+01,-4.300994800000013107e-03
5.816666666670000296e+01,-4.206496499999989869e-03
5.820000000000000284e+01,-4.110967000000020910e-03
5.823333333330000272e+01,-4.014502500000016738e-03
5.826666666669999728e+01,-3.917199900000001289e-03
5.829999999999999716e+01,-3.819155899999981951e-03
5.833333333329999704e+01,-3.720467999999976794e-03
5.836666666669999870e+01,-3.621233499999987338e-03
5.839999999999999858e+01,-3.521549800000023378e-03
5.843333333329999846e+01,-3.421514299999983688e-03
5.846666666670000012e+01,-3.321224299999980811e-03
5.850000000000000000e+01,-3.220776800000046958e-03
5.853333333329999988e+01,-3.120268499999967471e-03
5.856666666670000154e+01,-3.019795400000024888e-03
5.860000000000000142e+01,-2.919453399999993870e-03
5.863333333330000130e+01,-2.819337700000035252e-03
5.866666666670000296e+01,-2.719542399999996807e-03
5.870000000000000284e+01,-2.620161199999970769e-03
5.873333333330000272e+01,-2.521286800000022144e-03
5.876666666669999728e+01,-2.423010799999958387e-03
5.879999999999999716e+01,-2.325423900000012090e-03
5.883333333329999704e+01,-2.228615400000022451e-03
5.886666666669999870e+01,-2.132673500000015210e-03
5.889999999999999858e+01,-2.037685099999964056e-03
5.893333333329999846e+01,-1.943735700000004396e-03
5.896666666670000012e+01,-1.850909099999992202e-03
5.900000000000000000e+01,-1.759287499999984128e-03
5.903333333329999988e+01,-1.668951800000012531e-03
5.906666666670000154e+01,-1.579980800000019281e-03
5.910000000000000142e+01,-1.492451499999991604e-03
5.913333333330000130e+01,-1.406439199999998113e-03
5.916666666670000296e+01,-1.322017100000016931e-03
5.920000000000000284e+01,-1.239256399999971725e-03
5.923333333330000272e+01,-1.158226000000012190e-03
5.926666666669999728e+01,-1.078993099999980831e-03
5.929999999999999716e+01,-1.001622000000035317e-03
5.933333333329999704e+01,-9.261754000000066434e-04
5.936666666669999870e+01,-8.527130999999854577e-04
5.939999999999999858e+01,-7.812927999999996764e-04
5.943333333329999846e+01,-7.119694000000120759e-04
5.946666666670000012e+01,-6.447956999999782113e-04
5.950000000000000000e+01,-5.798218000000188166e-04
5.953333333329999988e+01,-5.170946999999981308e-04
5.956666666670000154e+01,-4.566595999999922828e-04
5.960000000000000142e+01,-3.985582000000098546e-04
5.963333333330000130e+01,-3.428300000000161774e-04
5.966666666670000296e+01,-2.895113999999698873e-04
5.970000000000000284e+01,-2.386361000000225552e-04
5.973333333330000272e+01,-1.902350999999635750e-04
5.976666666669999728e+01,-1.443361000000031868e-04
5.979999999999999716e+01,-1.009646000000030686e-04
5.983333333329999704e+01,-6.014239999999060338e-05
5.986666666669999870e+01,-2.188890000001664227e-05
5.989999999999999858e+01,1.377959999998568108e-05
5.993333333329999846e+01,4.684979999999838718e-05
5.996666666670000012e+01,7.731120000001312498e-05
6.000000000000000000e+01,1.051567000000253049e-04
6.003333333329999988e+01,1.303816000000068698e-04
6.006666666670000154e+01,1.529847999999500718e-04
6.010000000000000142e+01,1.729676000000179847e-04
6.013333333330000130e+01,1.903346000000083471e-04
6.016666666670000296e+01,2.050933999999948742e-04
6.020000000000000284e+01,2.172543999999776432e-04
6.023333333330000272e+01,2.268311000000466926e-04
6.026666666669999728e+01,2.338396999999881043e-04
6.029999999999999716e+01,2.382994999999832331e-04
6.033333333329999704e+01,2.402326000000287731e-04
6.036666666669999870e+01,2.396639999999727877e-04
6.039999999999999858e+01,2.366215999999865538e-04
6.043333333329999846e+01,2.311358000000318658e-04
6.046666666670000012e+01,2.232400000000134277e-04
6.050000000000000000e+01,2.129704999999648685e-04
6.053333333329999988e+01,2.003656999999825494e-04
6.056666666670000154e+01,1.854674000000278156e-04
6.060000000000000142e+01,1.683191999999888999e-04
6.063333333330000130e+01,1.489678999999910491e-04
6.066666666670000296e+01,1.274625000000084718e-04
6.070000000000000284e+01,1.038543999999919087e-04
6.073333333330000272e+01,7.819760000002395905e-05
6.076666666669999728e+01,5.054820000000015412e-05
6.079999999999999716e+01,2.096469999998684663e-05
6.083333333329999704e+01,-1.049229999999790053e-05
6.086666666669999870e+01,-4.375980000001500336e-05
6.089999999999999858e+01,-7.877319999999299327e-05
6.093333333329999846e+01,-1.154652999999783436e-04
6.096666666670000012e+01,-1.537674000000044394e-04
6.100000000000000000e+01,-1.936089000000307259e-04
6.103333333329999988e+01,-2.349171999999621896e-04
6.106666666670000154e+01,-2.776182000000237959e-04
6.110000000000000142e+01,-3.216358999999779922e-04
6.113333333330000130e+01,-3.668932000000235671e-04
6.116666666670000296e+01,-4.133110999999800583e-04
6.120000000000000284e+01,-4.608094000000118040e-04
6.123333333330000272e+01,-5.093066000000090465e-04
6.126666666669999728e+01,-5.587198999999765103e-04
