"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.ref_video_url","Input.a_video_url","Input.b_video_url","Input.ref_start","Input.ref_end","Input.a_start","Input.a_end","Input.b_start","Input.b_end","Answer.choice","Approve","Reject"
"373L46LKP65RC817F5Y5IS00VZVJKW","35WEVPXY1VZ7KGPM2B0G1J99WGKJ5E","TripletsShuffleTest","do the shuffle!","keywords","$0.03","Wed Aug 16 18:26:15 PDT 2017","1","BatchId:164358;OriginalHitTemplateId:920937242;","3600","259200","Wed Aug 23 18:26:15 PDT 2017","","","3TY7ZAOG5FJMWMYEJ0T1P7GK8MV0KH","A1MKBZU9FK36B","Submitted","Wed Aug 16 22:56:05 PDT 2017","Wed Aug 16 22:56:53 PDT 2017","Sat Aug 19 22:56:53 PDT 2017","","","","48","0% (0/0)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3748/TaskA.mp4","http://bacchus.usc.edu:3748/TaskA.mp4","http://bacchus.usc.edu:3748/TaskA.mp4","218.600000","220.900000","188.500000","195.500000","245.200000","251.700000","optionA"
"366FYU4PTFOJ1SFF14NELCN8QRZKEC","35WEVPXY1VZ7KGPM2B0G1J99WGKJ5E","TripletsShuffleTest","do the shuffle!","keywords","$0.03","Wed Aug 16 18:26:16 PDT 2017","1","BatchId:164358;OriginalHitTemplateId:920937242;","3600","259200","Wed Aug 23 18:26:16 PDT 2017","","","3GA6AFUKOONRBOW3W28NEDYZJHGH3U","A1MKBZU9FK36B","Submitted","Thu Aug 17 00:40:37 PDT 2017","Thu Aug 17 00:40:40 PDT 2017","Sun Aug 20 00:40:40 PDT 2017","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3748/TaskA.mp4","http://bacchus.usc.edu:3748/TaskA.mp4","http://bacchus.usc.edu:3748/TaskA.mp4","36.300000","41.700000","0.000000","10.000000","167.400000","170.600000","optionB"
"3CMV9YRYP202WEJP05A6XSDFKZ0JLZ","35WEVPXY1VZ7KGPM2B0G1J99WGKJ5E","TripletsShuffleTest","do the shuffle!","keywords","$0.03","Wed Aug 16 18:26:16 PDT 2017","1","BatchId:164358;OriginalHitTemplateId:920937242;","3600","259200","Wed Aug 23 18:26:16 PDT 2017","","","336YQZE83VDGHHKI1ICTLF4FEZ35ME","A1MKBZU9FK36B","Submitted","Wed Aug 16 23:34:55 PDT 2017","Wed Aug 16 23:34:59 PDT 2017","Sat Aug 19 23:34:59 PDT 2017","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3748/TaskA.mp4","http://bacchus.usc.edu:3748/TaskA.mp4","http://bacchus.usc.edu:3748/TaskA.mp4","145.900000","149.300000","80.200000","86.600000","188.500000","195.500000","optionA"
"3YCT0L9OML8LJH50ZCZZ2L8RLDDSNQ","35WEVPXY1VZ7KGPM2B0G1J99WGKJ5E","TripletsShuffleTest","do the shuffle!","keywords","$0.03","Wed Aug 16 18:26:17 PDT 2017","1","BatchId:164358;OriginalHitTemplateId:920937242;","3600","259200","Wed Aug 23 18:26:17 PDT 2017","","","3X0H8UUIT1NDSVC7HGVONOGYQLOSWT","A1MKBZU9FK36B","Submitted","Wed Aug 16 23:34:33 PDT 2017","Wed Aug 16 23:34:42 PDT 2017","Sat Aug 19 23:34:42 PDT 2017","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3748/TaskA.mp4","http://bacchus.usc.edu:3748/TaskA.mp4","http://bacchus.usc.edu:3748/TaskA.mp4","157.200000","161.200000","26.700000","33.300000","204.900000","206.900000","optionB"
"3HRWUH63QT1KDF7PNGMR9AYZ7T5N5J","35WEVPXY1VZ7KGPM2B0G1J99WGKJ5E","TripletsShuffleTest","do the shuffle!","keywords","$0.03","Wed Aug 16 18:26:30 PDT 2017","1","BatchId:164358;OriginalHitTemplateId:920937242;","3600","259200","Wed Aug 23 18:26:30 PDT 2017","","","3HWRJOOET51JBVQGWG1I1I9YJHNES3","A1MKBZU9FK36B","Submitted","Thu Aug 17 00:40:32 PDT 2017","Thu Aug 17 00:40:36 PDT 2017","Sun Aug 20 00:40:36 PDT 2017","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3748/TaskA.mp4","http://bacchus.usc.edu:3748/TaskA.mp4","http://bacchus.usc.edu:3748/TaskA.mp4","66.900000","70.100000","80.200000","86.600000","175.900000","179.300000","optionB"
"33P2GD6NRMRVL26HR5VK6FKLI7RKHS","35WEVPXY1VZ7KGPM2B0G1J99WGKJ5E","TripletsShuffleTest","do the shuffle!","keywords","$0.03","Wed Aug 16 18:26:30 PDT 2017","1","BatchId:164358;OriginalHitTemplateId:920937242;","3600","259200","Wed Aug 23 18:26:30 PDT 2017","","","3R6BYFZZP7BJDQCBL1RBI8BQAXZFXP","A1MKBZU9FK36B","Submitted","Wed Aug 16 23:00:16 PDT 2017","Wed Aug 16 23:00:24 PDT 2017","Sat Aug 19 23:00:24 PDT 2017","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3748/TaskA.mp4","http://bacchus.usc.edu:3748/TaskA.mp4","http://bacchus.usc.edu:3748/TaskA.mp4","175.900000","179.300000","140.700000","143.000000","157.200000","161.200000","optionA"
"334ZEL5JX5E3125C0RZCHA8WBNISO5","35WEVPXY1VZ7KGPM2B0G1J99WGKJ5E","TripletsShuffleTest","do the shuffle!","keywords","$0.03","Wed Aug 16 18:26:30 PDT 2017","1","BatchId:164358;OriginalHitTemplateId:920937242;","3600","259200","Wed Aug 23 18:26:30 PDT 2017","","","3OB0CAO74HOSRRTRLN1D47UCSIBHY0","A1MKBZU9FK36B","Submitted","Thu Aug 17 00:42:35 PDT 2017","Thu Aug 17 00:42:39 PDT 2017","Sun Aug 20 00:42:39 PDT 2017","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3748/TaskA.mp4","http://bacchus.usc.edu:3748/TaskA.mp4","http://bacchus.usc.edu:3748/TaskA.mp4","167.400000","170.600000","204.900000","206.900000","209.200000","212.200000","optionA"
"3VADEH0UHBWLM2HDFRCR6ADMLSESPM","35WEVPXY1VZ7KGPM2B0G1J99WGKJ5E","TripletsShuffleTest","do the shuffle!","keywords","$0.03","Wed Aug 16 18:26:30 PDT 2017","1","BatchId:164358;OriginalHitTemplateId:920937242;","3600","259200","Wed Aug 23 18:26:30 PDT 2017","","","3W2LOLRXLBEAWGIDDDCG93H7HCVKR0","A1MKBZU9FK36B","Submitted","Wed Aug 16 23:06:37 PDT 2017","Wed Aug 16 23:06:56 PDT 2017","Sat Aug 19 23:06:56 PDT 2017","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3748/TaskA.mp4","http://bacchus.usc.edu:3748/TaskA.mp4","http://bacchus.usc.edu:3748/TaskA.mp4","58.000000","61.600000","175.900000","179.300000","209.200000","212.200000","optionB"
"31ODACBENTE6MEISF4RG6F3WQO0SQD","35WEVPXY1VZ7KGPM2B0G1J99WGKJ5E","TripletsShuffleTest","do the shuffle!","keywords","$0.03","Wed Aug 16 18:26:30 PDT 2017","1","BatchId:164358;OriginalHitTemplateId:920937242;","3600","259200","Wed Aug 23 18:26:30 PDT 2017","","","3LOZAJ85YDCZCW0ZX6C4YPH11TVX2O","A1MKBZU9FK36B","Submitted","Wed Aug 16 23:30:04 PDT 2017","Wed Aug 16 23:30:25 PDT 2017","Sat Aug 19 23:30:25 PDT 2017","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3748/TaskA.mp4","http://bacchus.usc.edu:3748/TaskA.mp4","http://bacchus.usc.edu:3748/TaskA.mp4","0.000000","10.000000","45.400000","52.200000","188.500000","195.500000","optionA"
"3XWUWJ18TKPETKHDLI6LVHI9E6RUU0","35WEVPXY1VZ7KGPM2B0G1J99WGKJ5E","TripletsShuffleTest","do the shuffle!","keywords","$0.03","Wed Aug 16 18:26:30 PDT 2017","1","BatchId:164358;OriginalHitTemplateId:920937242;","3600","259200","Wed Aug 23 18:26:30 PDT 2017","","","3XLBSAQ9Z4BV3SXK40HKR1EKK9HZ75","A1MKBZU9FK36B","Submitted","Thu Aug 17 00:13:36 PDT 2017","Thu Aug 17 00:13:38 PDT 2017","Sun Aug 20 00:13:38 PDT 2017","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3748/TaskA.mp4","http://bacchus.usc.edu:3748/TaskA.mp4","http://bacchus.usc.edu:3748/TaskA.mp4","92.600000","106.000000","58.000000","61.600000","221.200000","229.600000","optionB"
