Time_sec,Data
61.7,0.0233803521451896
61.8,0.0278424367318787
61.9,0.0308100638316196
62,0.032278131386667
62.1,0.0358160711247838
62.2,0.034896571640483
62.3,0.0385109280181275
62.4,0.0499843231362028
62.5,0.0506837618920209
62.6,0.0510295399523688
62.7,0.0557810499757364
62.8,0.073129367490589
62.9,0.0816670964806559
63,0.0981729265919035
63.1,0.103791181194959
63.2,0.113472355132987
63.3,0.12482237632473
63.4,0.127287834931527
63.5,0.140472682846742
63.6,0.150026802232795
63.7,0.159660052191133
63.8,0.169877668844649
63.9,0.177922679259197
64,0.186797186792927
64.1,0.194527360207715
64.2,0.204749635612175
64.3,0.21645782619371
64.4,0.224567820645229
64.5,0.231167109066324
64.6,0.234568856622593
64.7,0.246391383303924
64.8,0.256639443814486
64.9,0.273016146878462
65,0.277698267675119
65.1,0.297922494851451
65.2,0.313787274083956
65.3,0.328266083558377
65.4,0.342779174608122
65.5,0.355494776246101
65.6,0.370970972359871
65.7,0.3898671579837
65.8,0.41505490015962
65.9,0.43993183770024
66,0.476229983515357
66.1,0.503199961897246
66.2,0.528333375400873
66.3,0.548095612168083
66.4,0.563851470271639
66.5,0.59592886911566
66.6,0.607998910620566
66.7,0.621081377961883
66.8,0.639668057027279
66.9,0.649746286980262
67,0.655286602102926
67.1,0.658350292351839
67.2,0.665861195286996
67.3,0.67400589671083
67.4,0.68516423574652
67.5,0.700087713948228
67.6,0.714329559306118
67.7,0.72500174850538
67.8,0.730408071705873
67.9,0.732738026918951
68,0.738207981716238
68.1,0.740634858238144
68.2,0.744378238257846
68.3,0.787015893556587
68.4,0.791211265353519
68.5,0.791038593088785
68.6,0.791438572435215
68.7,0.796515605926902
68.8,0.803102888458876
68.9,0.802611891082351
69,0.805947162469611
69.1,0.797636693139866
69.2,0.794381464119042
69.3,0.787438336538275
69.4,0.776696591932327
69.5,0.76185373160868
69.6,0.75055207204305
69.7,0.746076655900245
69.8,0.740804790175113
69.9,0.732533661622934
70,0.730543174240989
70.1,0.72764625233316
70.2,0.72205746988947
70.3,0.71937693888466
70.4,0.7146774018049
70.5,0.710386424641283
70.6,0.706491096412145
70.7,0.702322631867027
70.8,0.694670097915094
70.9,0.694766663816272
71,0.691401874007276
71.1,0.684503405469143
71.2,0.684518171309841
71.3,0.686237291238984
71.4,0.678052885526565
71.5,0.676761140267696
71.6,0.674669272715788
71.7,0.667141894984701
71.8,0.658675722664246
71.9,0.655473131856122
72,0.651441276789978
72.1,0.651522281816399
72.2,0.651028135129772
72.3,0.648355100636052
72.4,0.643422736591723
72.5,0.634454456574413
72.6,0.631652907569038
72.7,0.630456025934489
72.8,0.619382546267836
72.9,0.60925354080799
73,0.602265502711672
73.1,0.601285051899732
73.2,0.593737092108517
73.3,0.588936062151323
73.4,0.576269044201788
73.5,0.556620768279936
73.6,0.536692415520908
73.7,0.513945689192889
73.8,0.493868416850421
73.9,0.47821186241774
74,0.462077567521782
74.1,0.451111816424017
74.2,0.438691121085066
74.3,0.427427128785675
74.4,0.413142953186159
74.5,0.405276735319694
74.6,0.39605596398402
74.7,0.389172513136884
74.8,0.383663777482416
74.9,0.376577863832698
75,0.361041283415727
75.1,0.346746659144251
75.2,0.34139249699685
75.3,0.332323338432508
75.4,0.323796462122944
75.5,0.318494176103705
75.6,0.314518253584171
75.7,0.305133830502313
75.8,0.294562923608659
75.9,0.28709298365387
76,0.277003925017351
76.1,0.267603584027156
76.2,0.25478091077071
76.3,0.250264843544494
76.4,0.238598803826616
76.5,0.22975324660975
76.6,0.223946405676353
76.7,0.215768527129072
76.8,0.213406727252514
76.9,0.21407961393852
77,0.207332988311402
77.1,0.207620926114439
77.2,0.204821138355149
77.3,0.206488622839375
77.4,0.206320079667853
77.5,0.205185172606099
77.6,0.201586564658385
77.7,0.189491550519833
77.8,0.179072312918165
77.9,0.170672087639258
78,0.154607432195465
78.1,0.146749657480336
78.2,0.143501179858595
78.3,0.137690824218332
78.4,0.137220534332235
78.5,0.133787976940837
78.6,0.132011358674593
78.7,0.126397624808454
78.8,0.112663456682837
78.9,0.106589990925056
79,0.103849844432899
79.1,0.100945111388193
79.2,0.10253866299098
79.3,0.0968003554076857
79.4,0.0974628539278951
79.5,0.0964571613223455
79.6,0.0976982268416803
79.7,0.0972500042709925
79.8,0.093655019688966
79.9,0.0923974643578645
80,0.0909155981136257
80.1,0.0916433453601948
80.2,0.0910771099241227
80.3,0.0936320192474502
80.4,0.0932281775806455
80.5,0.0941521884488745
80.6,0.0944585674681165
80.7,0.0903390306303067
80.8,0.0931442471511876
80.9,0.0925107499236601
81,0.0935087360361461
81.1,0.0948563188693518
81.2,0.0908473835054767
81.3,0.0886031538243299
81.4,0.0894481063626516
81.5,0.0909895160774261
81.6,0.0892477078659367
81.7,0.0894833248458348
81.8,0.0888717301101802
81.9,0.089523968673624
82,0.0903866836722413
82.1,0.0882770090992998
82.2,0.0890030529618791
82.3,0.0880761385417966
82.4,0.0875442443872966
82.5,0.0870443274427947
82.6,0.0866701034927579
82.7,0.0863880562903788
82.8,0.0872957988760559
82.9,0.0900363082941056
83,0.0912541789881411
83.1,0.094382040247501
83.2,0.0956809881948727
83.3,0.0998057388686951
83.4,0.0993210162090091
83.5,0.0980053461955829
83.6,0.0941797751114253
83.7,0.0892721816632014
83.8,0.0855727565550887
83.9,0.0814346375516534
84,0.0788043191653173
84.1,0.0765293222743664
84.2,0.0766333360377901
84.3,0.0777708368622362
84.4,0.0776617242839967
84.5,0.0764886812598888
84.6,0.0778004690163014
84.7,0.0771621687802878
84.8,0.0741162686500798
84.9,0.0723413961451323
85,0.0695057142075469
85.1,0.0674949141745074
85.2,0.0683017208247177
85.3,0.0643385394808969
85.4,0.0639361806286649
85.5,0.0616676389585937
85.6,0.0601738280005962
85.7,0.0599660374994363
85.8,0.0598975031407246
85.9,0.0575466314200924
86,0.058047000557404
86.1,0.0579114058975331
86.2,0.0559811729686637
86.3,0.0526964058566536
86.4,0.052425623009677
86.5,0.0531728254081646
86.6,0.0524866694482888
86.7,0.0393812778024765
86.8,0.0400023250691503
86.9,0.0439829623803233
87,0.0491028558406309
87.1,0.0531809165336428
87.2,0.0549651067924116
87.3,0.057050642498398
87.4,0.0631837813567492
87.5,0.0663117113154292
87.6,0.0760927160332087
87.7,0.0845834818390032
87.8,0.101686807680534
87.9,0.112962029961855
88,0.126241457386943
88.1,0.135738413340597
88.2,0.150269390429667
88.3,0.178618596961515
88.4,0.192947475343471
88.5,0.210466233458433
88.6,0.223312202322842
88.7,0.2340898747217
88.8,0.255119658275315
88.9,0.277207089131342
89,0.30175249981908
89.1,0.308402803115786
89.2,0.320627980013167
89.3,0.333905467779942
89.4,0.344053009141008
89.5,0.361400389841312
89.6,0.373209667509814
89.7,0.381131931221676
89.8,0.386921332254492
89.9,0.396046708901764
90,0.433484353424071
90.1,0.451276451646408
90.2,0.47159796632492
90.3,0.491507759964171
90.4,0.508124915258396
90.5,0.52295116774003
90.6,0.538033262233647
90.7,0.54415608852008
90.8,0.549202991466608
90.9,0.567751775397728
91,0.573686991675245
91.1,0.581403379142079
91.2,0.59506253513246
91.3,0.601361666636228
91.4,0.600444780797375
91.5,0.601041893412
91.6,0.599339326650643
91.7,0.602222231511138
91.8,0.605172483313091
91.9,0.605625013368853
92,0.605132057725683
92.1,0.602803286664737
92.2,0.600304012213227
92.3,0.597708638702032
92.4,0.596976837336939
92.5,0.594571001116836
92.6,0.596772411315993
92.7,0.603359020644381
92.8,0.610499427194813
92.9,0.609141177896611
93,0.609590552063761
93.1,0.606548861943341
93.2,0.606874800802853
93.3,0.609648398634292
93.4,0.613781638288298
93.5,0.611234758708778
93.6,0.609558102673174
93.7,0.613104071491405
93.8,0.616247121819841
93.9,0.61768021294395
94,0.61859001153469
94.1,0.620040113966247
94.2,0.619756436614724
94.3,0.618575726093267
94.4,0.618486902225874
94.5,0.621646279374613
94.6,0.620752728892827
94.7,0.621847877620396
94.8,0.623949013360098
94.9,0.62587647529452
95,0.628826445985336
95.1,0.628101953602264
95.2,0.62935372519513
95.3,0.629221936028939
95.4,0.629252288265607
95.5,0.630030250123237
95.6,0.631693089586023
95.7,0.631985119286476
95.8,0.630475309087105
95.9,0.628972584094641
96,0.628622131643369
96.1,0.627814252712606
96.2,0.626581286622223
96.3,0.624843659866827
96.4,0.622625146153194
96.5,0.616837846102916
96.6,0.614666064985261
96.7,0.616907928777935
96.8,0.616968657926644
96.9,0.615925243180327
97,0.614117227422022
97.1,0.617084131894472
97.2,0.619832548299628
97.3,0.618400743905635
97.4,0.618442993153209
97.5,0.618764837823474
97.6,0.619779604875778
97.7,0.619637553846173
97.8,0.619364898111103
97.9,0.618085108718775
98,0.617934454719608
98.1,0.618404006156538
98.2,0.619205103368062
98.3,0.6197020729745
98.4,0.620738449033816
98.5,0.622130810262275
98.6,0.623209992333304
98.7,0.624358665605467
98.8,0.624313293985148
98.9,0.614530111027372
99,0.601692651209428
99.1,0.605609526717339
99.2,0.606743648797734
99.3,0.606047512071815
99.4,0.607093650559933
99.5,0.613037311248618
99.6,0.615838582418729
99.7,0.618871829806435
99.8,0.619229689792598
99.9,0.620176713255301
100,0.621368561030523
100.1,0.621118390980942
100.2,0.622977040190315
100.3,0.621089197334847
100.4,0.621885739111895
100.5,0.622115935789656
100.6,0.623117685790637
100.7,0.622584324151501
100.8,0.622548272748092
100.9,0.621986963410459
101,0.620623565732335
101.1,0.620749908964812
101.2,0.623181997236557
101.3,0.622853244682749
101.4,0.62273809689944
101.5,0.622285444648923
101.6,0.624561078528536
101.7,0.624408453255345
101.8,0.624510018458539
101.9,0.624428824449814
102,0.625458742303707
102.1,0.626723675895811
102.2,0.625957397635774
102.3,0.625461686292926
102.4,0.625351348240195
102.5,0.62508282097403
102.6,0.620238713622953
102.7,0.619839917526892
102.8,0.618744001491612
102.9,0.618237568601242
103,0.618219608328425
103.1,0.618434123080788
103.2,0.618989046260409
103.3,0.619388312828733
103.4,0.620301989323083
103.5,0.621569493193526
103.6,0.62212797076629
103.7,0.622678707403315
103.8,0.62332736674515
103.9,0.624080528217453
104,0.624610812584756
104.1,0.625035229183032
104.2,0.624970672948232
104.3,0.624911730469753
104.4,0.622499107623308
104.5,0.622733855110619
104.6,0.618613512687425
104.7,0.61503204364531
104.8,0.615987880159863
104.9,0.612203310667259
105,0.611383509000308
105.1,0.609783383823896
105.2,0.609205211063509
105.3,0.607202895777247
105.4,0.606981429547665
105.5,0.606588114471215
105.6,0.606801486789597
105.7,0.607769110950109
105.8,0.608807080292625
105.9,0.609855839746746
106,0.610807721293546
106.1,0.609397897400359
106.2,0.610255167594887
106.3,0.610824862504033
106.4,0.611311174596245
106.5,0.611520731151716
106.6,0.611574711816627
106.7,0.61176490010114
106.8,0.611770688335474
106.9,0.611778415222561
107,0.611134901342881
107.1,0.610515314650902
107.2,0.609807618769801
107.3,0.60919121144481
107.4,0.608738388721345
107.5,0.606521334650145
107.6,0.604357451590426
107.7,0.605331672767135
107.8,0.603846966131787
107.9,0.60403392415582
108,0.604633509972329
108.1,0.604775992468788
108.2,0.604796559849939
108.3,0.604639941454697
108.4,0.604626010454552
108.5,0.606636225541027
108.6,0.608511885431694
108.7,0.610264655950784
108.8,0.609610362468318
108.9,0.611435907134838
109,0.610891442016247
109.1,0.61052426290323
109.2,0.61051708522035
109.3,0.610340640383965
109.4,0.610272970167318
109.5,0.61024886067984
109.6,0.61023557783142
109.7,0.610248867038641
109.8,0.610229975395486
109.9,0.610225358892431
110,0.609920460246328
110.1,0.607640752172445
110.2,0.607669653087886
110.3,0.607761855348181
110.4,0.607808340596298
110.5,0.60775518752725
110.6,0.608079701590293
110.7,0.608412099750414
110.8,0.608440003628884
110.9,0.608869075300152
111,0.609179167115541
111.1,0.60874090149134
111.2,0.607394922657344
111.3,0.60762237548086
111.4,0.607769657449884
111.5,0.60787928475975
111.6,0.607724265710964
111.7,0.607610143757469
111.8,0.607434077595109
111.9,0.607492599862474
112,0.60721491109608
112.1,0.607276824787594
112.2,0.607194654725655
112.3,0.60700768995895
112.4,0.606953896719523
112.5,0.606922160184401
112.6,0.606921464280193
112.7,0.607182800690834
112.8,0.607520233518744
112.9,0.608089379052201
113,0.609171128833369
113.1,0.608181862604821
113.2,0.609913446939874
113.3,0.610977305500961
113.4,0.612278166719751
113.5,0.613410521253221
113.6,0.614131344460195
113.7,0.616078656401494
113.8,0.614877921114291
113.9,0.613601377545786
114,0.614258758155888
114.1,0.616938780025819
114.2,0.610785040262058
114.3,0.610203825766464
114.4,0.609990292808506
114.5,0.609993796203477
114.6,0.609810246068316
114.7,0.60938559738522
114.8,0.609166698670662
114.9,0.609149448891444
115,0.609640502622968
115.1,0.610234898338859
115.2,0.610634556483178
115.3,0.611076004138759
115.4,0.611942957086145
115.5,0.612703288827975
115.6,0.613128780203392
115.7,0.612728502657709
115.8,0.611834834672091
115.9,0.613098979015466
116,0.611495662223194
116.1,0.609568382625026
116.2,0.608274713439393
116.3,0.607065496943386
116.4,0.607179845707082
116.5,0.606141408906576
116.6,0.607599814664959
116.7,0.608951640135051
116.8,0.608107147012663
116.9,0.60847405038969
117,0.608836735361412
117.1,0.608674362545158
117.2,0.608382352496168
117.3,0.609360850335042
117.4,0.608921434425522
