Time(sec),Data
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.021805864,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
0.031912587,0.5
